epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,1981.61,1.92798,1.67074,1.0399,0.45747,0.40426,0.26904,0.0659,2.9235,2.17768,1.40369,0.000614,0.000614,0.000614
107,1999.59,1.93752,1.72631,1.11474,0.45747,0.40426,0.26904,0.0659,2.9235,2.17768,1.40369,0.0006008,0.0006008,0.0006008
108,2020.3,2.01345,1.80005,1.10993,0.45802,0.40426,0.33253,0.09363,2.87516,1.98934,1.39813,0.0005876,0.0005876,0.0005876
109,2037.21,2.41184,2.00041,1.16962,0.45802,0.40426,0.33253,0.09363,2.87516,1.98934,1.39813,0.0005744,0.0005744,0.0005744
110,2054.84,2.0818,1.75446,1.06212,0.47207,0.44681,0.3886,0.10375,2.87779,1.91102,1.38272,0.0005612,0.0005612,0.0005612
111,2070.98,1.98908,1.94894,1.08174,0.47207,0.44681,0.3886,0.10375,2.87779,1.91102,1.38272,0.000548,0.000548,0.000548
112,2087.63,1.90944,1.68841,1.04775,0.52461,0.42553,0.34169,0.08893,2.92645,1.88211,1.37785,0.0005348,0.0005348,0.0005348
113,2103.87,2.15387,2.06285,1.08732,0.52461,0.42553,0.34169,0.08893,2.92645,1.88211,1.37785,0.0005216,0.0005216,0.0005216
114,2119.52,2.06144,1.5362,1.13239,0.52189,0.46809,0.37738,0.08624,2.92188,1.8651,1.37218,0.0005084,0.0005084,0.0005084
115,2135.96,2.0511,1.68383,1.05028,0.52189,0.46809,0.37738,0.08624,2.92188,1.8651,1.37218,0.0004952,0.0004952,0.0004952
116,2151.39,1.78781,1.57275,1.03411,0.63262,0.40426,0.37799,0.10202,2.88505,1.85559,1.36176,0.000482,0.000482,0.000482
117,2167.14,1.81807,1.48695,1.03461,0.63262,0.40426,0.37799,0.10202,2.88505,1.85559,1.36176,0.0004688,0.0004688,0.0004688
118,2183.49,2.01725,1.57088,1.02494,0.53889,0.40426,0.37549,0.09983,2.86331,1.81508,1.3645,0.0004556,0.0004556,0.0004556
119,2199.45,1.83888,1.53452,1.05317,0.53889,0.40426,0.37549,0.09983,2.86331,1.81508,1.3645,0.0004424,0.0004424,0.0004424
